t,T
26.50,1158.48
26.55,1157.76
26.60,1157.04
26.65,1156.32
26.70,1155.61
26.75,1154.90
26.80,1154.18
26.85,1153.47
26.90,1152.77
26.95,1152.06
27.00,1151.35
27.05,1150.65
27.10,1149.95
27.15,1149.25
27.20,1148.55
27.25,1147.86
27.30,1147.16
27.35,1146.47
27.40,1145.78
27.45,1145.09
27.50,1144.40
27.55,1143.72
27.60,1143.03
27.65,1142.35
27.70,1141.67
27.75,1140.99
27.80,1140.31
27.85,1139.63
27.90,1138.96
27.95,1138.29
28.00,1137.61
28.05,1136.94
28.10,1136.28
28.15,1135.61
28.20,1134.94
28.25,1134.28
28.30,1133.62
28.35,1132.96
28.40,1132.30
28.45,1131.64
28.50,1130.99
28.55,1130.33
28.60,1129.68
28.65,1129.03
28.70,1128.38
28.75,1127.73
28.80,1127.08
28.85,1126.44
28.90,1125.79
28.95,1125.15
29.00,1124.51
29.05,1123.87
29.10,1123.23
29.15,1122.59
29.20,1121.96
29.25,1121.32
29.30,1120.69
29.35,1120.06
29.40,1119.43
29.45,1118.80
29.50,1118.18
29.55,1117.55
29.60,1116.93
29.65,1116.30
29.70,1115.68
29.75,1115.06
29.80,1114.45
29.85,1113.83
29.90,1113.21
29.95,1112.60
30.00,1111.99
30.05,1111.37
30.10,1110.76
30.15,1110.15
30.20,1109.55
30.25,1108.94
30.30,1108.34
30.35,1107.73
30.40,1107.13
30.45,1106.53
30.50,1105.93
30.55,1105.33
30.60,1104.73
30.65,1104.14
30.70,1103.54
30.75,1102.95
30.80,1102.36
30.85,1101.77
30.90,1101.18
30.95,1100.59
31.00,1100.00
31.05,1099.42
31.10,1098.83
31.15,1098.25
31.20,1097.67
31.25,1097.09
31.30,1096.51
31.35,1095.93
31.40,1095.35
31.45,1094.78
31.50,1094.20
31.55,1093.63
31.60,1093.06
31.65,1092.49
31.70,1091.92
31.75,1091.35
31.80,1090.78
31.85,1090.21
31.90,1089.65
31.95,1089.09
32.00,1088.52
32.05,1087.96
32.10,1087.40
32.15,1086.84
32.20,1086.28
32.25,1085.73
32.30,1085.17
32.35,1084.62
32.40,1084.06
32.45,1083.51
32.50,1082.96
32.55,1082.41
32.60,1081.86
32.65,1081.31
32.70,1080.76
32.75,1080.22
32.80,1079.67
32.85,1079.13
32.90,1078.59
32.95,1078.05
33.00,1077.51
33.05,1076.97
33.10,1076.43
33.15,1075.89
33.20,1075.36
33.25,1074.82
33.30,1074.29
33.35,1073.75
33.40,1073.22
33.45,1072.69
33.50,1072.16
33.55,1071.63
33.60,1071.11
33.65,1070.58
33.70,1070.05
33.75,1069.53
33.80,1069.01
33.85,1068.48
33.90,1067.96
33.95,1067.44
34.00,1066.92
34.05,1066.40
34.10,1065.89
34.15,1065.37
34.20,1064.86
34.25,1064.34
34.30,1063.83
34.35,1063.32
34.40,1062.80
34.45,1062.29
34.50,1061.78
34.55,1061.28
34.60,1060.77
34.65,1060.26
34.70,1059.76
34.75,1059.25
34.80,1058.75
34.85,1058.25
34.90,1057.74
34.95,1057.24
35.00,1056.74
35.05,1056.25
35.10,1055.75
35.15,1055.25
35.20,1054.75
35.25,1054.26
35.30,1053.77
35.35,1053.27
35.40,1052.78
35.45,1052.29
35.50,1051.80
35.55,1051.31
35.60,1050.82
35.65,1050.33
35.70,1049.85
35.75,1049.36
35.80,1048.87
35.85,1048.39
35.90,1047.91
35.95,1047.42
36.00,1046.94
36.05,1046.46
36.10,1045.98
36.15,1045.50
36.20,1045.03
36.25,1044.55
36.30,1044.07
36.35,1043.60
36.40,1043.12
36.45,1042.65
36.50,1042.18
36.55,1041.71
36.60,1041.23
36.65,1040.76
36.70,1040.29
36.75,1039.83
36.80,1039.36
36.85,1038.89
36.90,1038.43
36.95,1037.96
37.00,1037.50
37.05,1037.03
37.10,1036.57
37.15,1036.11
37.20,1035.65
37.25,1035.19
37.30,1034.73
37.35,1034.27
37.40,1033.81
37.45,1033.35
37.50,1032.90
37.55,1032.44
37.60,1031.99
37.65,1031.54
37.70,1031.08
37.75,1030.63
37.80,1030.18
37.85,1029.73
37.90,1029.28
37.95,1028.83
38.00,1028.38
38.05,1027.93
38.10,1027.49
38.15,1027.04
38.20,1026.60
38.25,1026.15
38.30,1025.71
38.35,1025.27
38.40,1024.82
38.45,1024.38
38.50,1023.94
38.55,1023.50
38.60,1023.06
38.65,1022.63
38.70,1022.19
38.75,1021.75
38.80,1021.32
38.85,1020.88
38.90,1020.45
38.95,1020.01
39.00,1019.58
39.05,1019.15
39.10,1018.72
39.15,1018.28
39.20,1017.85
39.25,1017.43
39.30,1017.00
39.35,1016.57
39.40,1016.14
39.45,1015.72
39.50,1015.29
39.55,1014.86
39.60,1014.44
39.65,1014.02
39.70,1013.59
39.75,1013.17
39.80,1012.75
39.85,1012.33
39.90,1011.91
39.95,1011.49
40.00,1011.07
40.05,1010.65
40.10,1010.24
40.15,1009.82
40.20,1009.40
40.25,1008.99
40.30,1008.57
40.35,1008.16
40.40,1007.75
40.45,1007.33
40.50,1006.92
40.55,1006.51
40.60,1006.10
40.65,1005.69
40.70,1005.28
40.75,1004.87
40.80,1004.46
40.85,1004.06
40.90,1003.65
40.95,1003.24
41.00,1002.84
41.05,1002.44
41.10,1002.03
41.15,1001.63
41.20,1001.23
41.25,1000.82
41.30,1000.42
41.35,1000.02
41.40,999.62
41.45,999.22
41.50,998.82
41.55,998.42
41.60,998.03
41.65,997.63
41.70,997.23
41.75,996.84
41.80,996.44
41.85,996.05
41.90,995.66
41.95,995.26
42.00,994.87
42.05,994.48
42.10,994.09
42.15,993.70
42.20,993.31
42.25,992.92
42.30,992.53
42.35,992.14
42.40,991.75
42.45,991.37
42.50,990.98
42.55,990.59
42.60,990.21
42.65,989.82
42.70,989.44
42.75,989.06
42.80,988.67
42.85,988.29
42.90,987.91
42.95,987.53
43.00,987.15
43.05,986.77
43.10,986.39
43.15,986.01
43.20,985.63
43.25,985.26
43.30,984.88
43.35,984.50
43.40,984.13
43.45,983.75
43.50,983.38
43.55,983.00
43.60,982.63
43.65,982.26
43.70,981.88
43.75,981.51
43.80,981.14
43.85,980.77
43.90,980.40
43.95,980.03
44.00,979.66
44.05,979.29
44.10,978.92
44.15,978.56
44.20,978.19
44.25,977.82
44.30,977.46
44.35,977.09
44.40,976.73
44.45,976.36
44.50,976.00
44.55,975.64
44.60,975.28
44.65,974.91
44.70,974.55
44.75,974.19
44.80,973.83
44.85,973.47
44.90,973.11
44.95,972.75
45.00,972.40
45.05,972.04
45.10,971.68
45.15,971.32
45.20,970.97
45.25,970.61
45.30,970.26
45.35,969.90
45.40,969.55
45.45,969.20
45.50,968.84
45.55,968.49
45.60,968.14
45.65,967.79
45.70,967.44
45.75,967.09
45.80,966.74
45.85,966.39
45.90,966.04
45.95,965.69
46.00,965.34
46.05,964.99
46.10,964.65
46.15,964.30
46.20,963.96
46.25,963.61
46.30,963.27
46.35,962.92
46.40,962.58
46.45,962.23
46.50,961.89
46.55,961.55
46.60,961.21
46.65,960.86
46.70,960.52
46.75,960.18
46.80,959.84
46.85,959.50
46.90,959.16
46.95,958.83
47.00,958.49
47.05,958.15
47.10,957.81
47.15,957.48
47.20,957.14
47.25,956.80
47.30,956.47
47.35,956.13
47.40,955.80
47.45,955.47
47.50,955.13
47.55,954.80
47.60,954.47
47.65,954.14
47.70,953.80
47.75,953.47
47.80,953.14
47.85,952.81
47.90,952.48
47.95,952.15
48.00,951.82
48.05,951.50
48.10,951.17
48.15,950.84
48.20,950.51
48.25,950.19
48.30,949.86
48.35,949.54
48.40,949.21
48.45,948.89
48.50,948.56
48.55,948.24
48.60,947.91
48.65,947.59
48.70,947.27
48.75,946.95
48.80,946.63
48.85,946.30
48.90,945.98
48.95,945.66
49.00,945.34
49.05,945.02
49.10,944.71
49.15,944.39
49.20,944.07
49.25,943.75
49.30,943.43
49.35,943.12
49.40,942.80
49.45,942.48
49.50,942.17
49.55,941.85
49.60,941.54
49.65,941.22
49.70,940.91
49.75,940.60
49.80,940.28
49.85,939.97
49.90,939.66
49.95,939.35
50.00,939.04
50.05,938.72
50.10,938.41
50.15,938.10
50.20,937.79
50.25,937.48
50.30,937.18
50.35,936.87
50.40,936.56
50.45,936.25
50.50,935.94
50.55,935.64
50.60,935.33
50.65,935.02
50.70,934.72
50.75,934.41
50.80,934.11
50.85,933.80
50.90,933.50
50.95,933.20
51.00,932.89
51.05,932.59
51.10,932.29
51.15,931.98
51.20,931.68
51.25,931.38
51.30,931.08
51.35,930.78
51.40,930.48
51.45,930.18
51.50,929.88
51.55,929.58
51.60,929.28
51.65,928.98
51.70,928.69
51.75,928.39
51.80,928.09
51.85,927.79
51.90,927.50
51.95,927.20
52.00,926.91
52.05,926.61
52.10,926.32
52.15,926.02
52.20,925.73
52.25,925.43
52.30,925.14
52.35,924.85
52.40,924.55
52.45,924.26
52.50,923.97
52.55,923.68
52.60,923.39
52.65,923.10
52.70,922.81
52.75,922.52
52.80,922.23
52.85,921.94
52.90,921.65
52.95,921.36
53.00,921.07
53.05,920.78
53.10,920.50
53.15,920.21
53.20,919.92
53.25,919.64
53.30,919.35
53.35,919.06
53.40,918.78
53.45,918.49
53.50,918.21
53.55,917.92
53.60,917.64
53.65,917.36
53.70,917.07
53.75,916.79
53.80,916.51
53.85,916.23
53.90,915.94
53.95,915.66
54.00,915.38
54.05,915.10
54.10,914.82
54.15,914.54
54.20,914.26
54.25,913.98
54.30,913.70
54.35,913.42
54.40,913.14
54.45,912.87
54.50,912.59
54.55,912.31
54.60,912.03
54.65,911.76
54.70,911.48
54.75,911.20
54.80,910.93
54.85,910.65
54.90,910.38
54.95,910.10
55.00,909.83
55.05,909.55
55.10,909.28
55.15,909.01
55.20,908.73
55.25,908.46
55.30,908.19
55.35,907.92
55.40,907.65
55.45,907.37
55.50,907.10
55.55,906.83
55.60,906.56
55.65,906.29
55.70,906.02
55.75,905.75
55.80,905.48
55.85,905.21
55.90,904.95
55.95,904.68
56.00,904.41
56.05,904.14
56.10,903.87
56.15,903.61
56.20,903.34
56.25,903.07
56.30,902.81
56.35,902.54
56.40,902.28
56.45,902.01
56.50,901.75
56.55,901.48
56.60,901.22
56.65,900.95
56.70,900.69
56.75,900.43
56.80,900.16
56.85,899.90
56.90,899.64
56.95,899.38
57.00,899.12
57.05,898.85
57.10,898.59
57.15,898.33
57.20,898.07
57.25,897.81
57.30,897.55
57.35,897.29
57.40,897.03
57.45,896.77
57.50,896.52
57.55,896.26
57.60,896.00
57.65,895.74
57.70,895.48
57.75,895.23
57.80,894.97
57.85,894.71
57.90,894.46
57.95,894.20
58.00,893.94
58.05,893.69
58.10,893.43
58.15,893.18
58.20,892.92
58.25,892.67
58.30,892.42
58.35,892.16
58.40,891.91
58.45,891.66
58.50,891.40
58.55,891.15
58.60,890.90
58.65,890.65
58.70,890.40
58.75,890.14
58.80,889.89
58.85,889.64
58.90,889.39
58.95,889.14
59.00,888.89
59.05,888.64
59.10,888.39
59.15,888.14
59.20,887.89
59.25,887.64
59.30,887.40
59.35,887.15
59.40,886.90
59.45,886.65
59.50,886.41
59.55,886.16
59.60,885.91
59.65,885.67
59.70,885.42
59.75,885.17
59.80,884.93
59.85,884.68
59.90,884.44
59.95,884.19
60.00,883.95
60.05,883.70
60.10,883.46
60.15,883.22
60.20,882.97
60.25,882.73
60.30,882.49
60.35,882.25
60.40,882.00
60.45,881.76
60.50,881.52
60.55,881.28
60.60,881.04
60.65,880.80
60.70,880.55
60.75,880.31
60.80,880.07
60.85,879.83
60.90,879.59
60.95,879.35
61.00,879.12
61.05,878.88
61.10,878.64
61.15,878.40
61.20,878.16
61.25,877.92
61.30,877.69
61.35,877.45
61.40,877.21
61.45,876.97
61.50,876.74
61.55,876.50
61.60,876.27
61.65,876.03
61.70,875.79
61.75,875.56
61.80,875.32
61.85,875.09
61.90,874.85
61.95,874.62
62.00,874.39
62.05,874.15
62.10,873.92
62.15,873.69
62.20,873.45
62.25,873.22
62.30,872.99
62.35,872.75
62.40,872.52
62.45,872.29
62.50,872.06
62.55,871.83
62.60,871.60
62.65,871.37
62.70,871.14
62.75,870.90
62.80,870.67
62.85,870.44
62.90,870.22
62.95,869.99
63.00,869.76
63.05,869.53
63.10,869.30
63.15,869.07
63.20,868.84
63.25,868.61
63.30,868.39
63.35,868.16
63.40,867.93
63.45,867.71
63.50,867.48
63.55,867.25
63.60,867.03
63.65,866.80
63.70,866.57
63.75,866.35
63.80,866.12
63.85,865.90
63.90,865.67
63.95,865.45
64.00,865.22
64.05,865.00
64.10,864.78
64.15,864.55
64.20,864.33
64.25,864.11
64.30,863.88
64.35,863.66
64.40,863.44
64.45,863.21
64.50,862.99
64.55,862.77
64.60,862.55
64.65,862.33
64.70,862.11
64.75,861.89
64.80,861.66
64.85,861.44
64.90,861.22
64.95,861.00
65.00,860.78
65.05,860.56
65.10,860.35
65.15,860.13
65.20,859.91
65.25,859.69
65.30,859.47
65.35,859.25
65.40,859.03
65.45,858.82
65.50,858.60
65.55,858.38
65.60,858.16
65.65,857.95
65.70,857.73
65.75,857.51
65.80,857.30
65.85,857.08
65.90,856.87
65.95,856.65
66.00,856.43
66.05,856.22
66.10,856.00
66.15,855.79
66.20,855.57
66.25,855.36
66.30,855.15
66.35,854.93
66.40,854.72
66.45,854.51
66.50,854.29
66.55,854.08
66.60,853.87
66.65,853.65
66.70,853.44
66.75,853.23
66.80,853.02
66.85,852.80
66.90,852.59
66.95,852.38
67.00,852.17
67.05,851.96
67.10,851.75
67.15,851.54
67.20,851.33
67.25,851.12
67.30,850.91
67.35,850.70
67.40,850.49
67.45,850.28
67.50,850.07
67.55,849.86
67.60,849.65
67.65,849.44
67.70,849.24
67.75,849.03
67.80,848.82
67.85,848.61
67.90,848.41
67.95,848.20
68.00,847.99
68.05,847.78
68.10,847.58
68.15,847.37
68.20,847.17
68.25,846.96
68.30,846.75
68.35,846.55
68.40,846.34
68.45,846.14
68.50,845.93
68.55,845.73
68.60,845.52
68.65,845.32
68.70,845.11
68.75,844.91
68.80,844.71
68.85,844.50
68.90,844.30
68.95,844.10
69.00,843.89
69.05,843.69
69.10,843.49
69.15,843.28
69.20,843.08
69.25,842.88
69.30,842.68
69.35,842.48
69.40,842.28
69.45,842.07
69.50,841.87
69.55,841.67
69.60,841.47
69.65,841.27
69.70,841.07
69.75,840.87
69.80,840.67
69.85,840.47
69.90,840.27
69.95,840.07
70.00,839.87
70.05,839.67
70.10,839.47
70.15,839.28
70.20,839.08
70.25,838.88
70.30,838.68
70.35,838.48
70.40,838.28
70.45,838.09
70.50,837.89
70.55,837.69
70.60,837.50
70.65,837.30
70.70,837.10
70.75,836.91
70.80,836.71
70.85,836.51
70.90,836.32
70.95,836.12
71.00,835.93
71.05,835.73
71.10,835.54
71.15,835.34
71.20,835.15
71.25,834.95
71.30,834.76
71.35,834.56
71.40,834.37
71.45,834.18
71.50,833.98
71.55,833.79
71.60,833.60
71.65,833.40
71.70,833.21
71.75,833.02
71.80,832.82
71.85,832.63
71.90,832.44
71.95,832.25
72.00,832.05
72.05,831.86
72.10,831.67
72.15,831.48
72.20,831.29
72.25,831.10
72.30,830.91
72.35,830.72
72.40,830.53
72.45,830.34
72.50,830.15
72.55,829.96
72.60,829.77
72.65,829.58
72.70,829.39
72.75,829.20
72.80,829.01
72.85,828.82
72.90,828.63
72.95,828.44
73.00,828.25
73.05,828.07
73.10,827.88
73.15,827.69
73.20,827.50
73.25,827.31
73.30,827.13
73.35,826.94
73.40,826.75
73.45,826.57
73.50,826.38
73.55,826.19
73.60,826.01
73.65,825.82
73.70,825.63
73.75,825.45
73.80,825.26
73.85,825.08
73.90,824.89
73.95,824.71
74.00,824.52
74.05,824.34
74.10,824.15
74.15,823.97
74.20,823.78
74.25,823.60
74.30,823.41
74.35,823.23
74.40,823.05
74.45,822.86
74.50,822.68
74.55,822.50
74.60,822.31
74.65,822.13
74.70,821.95
74.75,821.77
74.80,821.58
74.85,821.40
74.90,821.22
74.95,821.04
75.00,820.85
75.05,820.67
75.10,820.49
75.15,820.31
75.20,820.13
75.25,819.95
75.30,819.77
75.35,819.59
75.40,819.41
75.45,819.23
75.50,819.05
75.55,818.87
75.60,818.69
75.65,818.51
75.70,818.33
75.75,818.15
75.80,817.97
75.85,817.79
75.90,817.61
75.95,817.43
76.00,817.25
76.05,817.07
76.10,816.90
76.15,816.72
76.20,816.54
76.25,816.36
76.30,816.18
76.35,816.01
76.40,815.83
76.45,815.65
76.50,815.48
76.55,815.30
76.60,815.12
76.65,814.95
76.70,814.77
76.75,814.59
76.80,814.42
76.85,814.24
76.90,814.06
76.95,813.89
77.00,813.71
77.05,813.54
77.10,813.36
77.15,813.19
77.20,813.01
77.25,812.84
77.30,812.66
77.35,812.49
77.40,812.31
77.45,812.14
77.50,811.97
77.55,811.79
77.60,811.62
77.65,811.45
77.70,811.27
77.75,811.10
77.80,810.93
77.85,810.75
77.90,810.58
77.95,810.41
78.00,810.23
78.05,810.06
78.10,809.89
78.15,809.72
78.20,809.55
78.25,809.37
78.30,809.20
78.35,809.03
78.40,808.86
78.45,808.69
78.50,808.52
78.55,808.35
78.60,808.18
78.65,808.01
78.70,807.83
78.75,807.66
78.80,807.49
78.85,807.32
78.90,807.15
78.95,806.98
79.00,806.81
79.05,806.65
79.10,806.48
79.15,806.31
79.20,806.14
79.25,805.97
79.30,805.80
79.35,805.63
79.40,805.46
79.45,805.29
79.50,805.13
79.55,804.96
79.60,804.79
79.65,804.62
79.70,804.45
79.75,804.29
79.80,804.12
79.85,803.95
79.90,803.79
79.95,803.62
80.00,803.45
80.05,803.28
80.10,803.12
80.15,802.95
80.20,802.79
80.25,802.62
80.30,802.45
80.35,802.29
80.40,802.12
80.45,801.96
80.50,801.79
80.55,801.63
80.60,801.46
80.65,801.30
80.70,801.13
80.75,800.97
80.80,800.80
80.85,800.64
80.90,800.47
80.95,800.31
81.00,800.14
81.05,799.98
81.10,799.82
81.15,799.65
81.20,799.49
81.25,799.33
81.30,799.16
81.35,799.00
81.40,798.84
81.45,798.67
81.50,798.51
81.55,798.35
81.60,798.19
81.65,798.02
81.70,797.86
81.75,797.70
81.80,797.54
81.85,797.37
81.90,797.21
81.95,797.05
82.00,796.89
82.05,796.73
82.10,796.57
82.15,796.41
82.20,796.25
